CLASS,REGION-CENTROID-COL,REGION-CENTROID-ROW,REGION-PIXEL-COUNT,SHORT-LINE-DENSITY-5,SHORT-LINE-DENSITY-2,VEDGE-MEAN,VEDGE-SD,HEDGE-MEAN,HEDGE-SD,INTENSITY-MEAN,RAWRED-MEAN,RAWBLUE-MEAN,RAWGREEN-MEAN,EXRED-MEAN,EXBLUE-MEAN,EXGREEN-MEAN,VALUE-MEAN,SATURATION-MEAN,HUE-MEAN
GRASS,0.055445545,0.819944598,0,0,0,0.2592607,0.28200665,0.258064304,1.563810546,-0.044471385,-0.099173582,-0.1666667,0.105117537,-0.069632498,-0.719650665,1.895161293,-0.075156577,-0.038259519,7.209388464
GRASS,-0.594059406,1.252077562,0,0,0,0.444445772,0.691044836,0.161290357,1.412035991,-0.235294111,-0.300275531,-0.333333345,-0.116182583,0.061895562,-0.765065506,1.862903261,-0.242171174,0.569286754,7.014947316
GRASS,0.245544554,0.853185596,0,0,0,-0.11111011,-0.215951119,-0.354838018,-0.40114919,-0.080857081,-0.11019288,-0.22289158,0.06915625,0.185686686,-0.855895201,1.943548414,-0.102296462,-0.10576604,6.7151219
GRASS,-0.388118812,1.108033241,0,0.11111111,0,0.740742086,1.239815206,0.096774179,0.707807844,-0.146351319,-0.198347139,-0.265060267,-0.008298797,0.069632498,-0.793013103,1.91935489,-0.160751575,0.197329113,6.958234993
GRASS,0.293069307,1.074792244,0,0.11111111,0,0.666668191,1.849561684,0.387096601,1.685229098,-0.147968459,-0.203856775,-0.257028146,-0.019363743,0.038684752,-0.744104812,1.838709664,-0.16910226,0.19956677,7.083112701
GRASS,0.895049505,0.609418283,0,0,0,-0.11111011,-0.246439105,-0.322580226,-0.233186205,-0.118051324,-0.176308593,-0.22289158,0.008298772,-0.015473873,-0.695196512,1.782258034,-0.148225435,0.083569618,7.24917545
GRASS,0.15049505,1.385041551,0,0,0,0.814816382,1.615824735,0.709676908,1.401918051,-0.29593693,-0.338843019,-0.395582352,-0.199170128,0.317214711,-0.827947605,1.741935494,-0.304801648,0.737984508,6.696452487
PATH,0.871287129,0.421052632,0,0,0,0.888890277,5.081209234,6.806445495,75.87404756,0.419648299,0.358126673,0.43373496,0.406639053,-0.657640301,0.408733703,-0.09677417,0.434238052,-0.138843765,-0.454743711
PATH,0.998019802,0.409972299,0,0,0,0.851853129,2.893748122,8.290313573,91.77183397,0.308065546,0.26721762,0.31124496,0.284923947,-0.355899428,0.251528394,-0.048387121,0.31524007,-0.336263754,-0.797573709
PATH,0.736633663,0.432132964,0,0,0,1.62963143,-0.071134116,5.838704284,9.798026037,0.409945393,0.388429798,0.395582334,0.395574057,-0.30947774,0.251528394,-0.09677417,0.394572064,-0.301644002,-0.234931095
PATH,0.19009901,0.454293629,0,0,0,1.222224006,8.686332364,9.999990274,14.34516124,0.38811398,0.35537188,0.361445803,0.40110653,-0.379110308,0.167685617,0.169354815,0.365344461,-0.366353746,-0.598430364
PATH,0.657425743,0.432132964,0,0,0,2.53E-06,-0.223573064,4.516124764,39.39787049,0.489185366,0.454545437,0.48393575,0.478561577,-0.510638229,0.37030573,-0.161290307,0.486430104,-0.26228477,-0.298119716
PATH,0.158415842,0.454293629,0,0,0,-0.333333062,-0.276925204,10.06450628,0.471026096,0.415605449,0.385674856,0.381526105,0.437067767,-0.386847244,0.1537118,0.209677429,0.379958281,-0.411322944,-0.539228615
PATH,0.601980198,0.432132964,0,0,0,0.48148252,3.239268911,5.838704284,53.89727987,0.451991101,0.426997254,0.431726912,0.450899062,-0.386847244,0.25851535,-0.032258105,0.434238052,-0.391799912,-0.550648601
PATH,0.237623762,0.454293629,0,0,0,0.518519867,0.99591811,9.709667969,22.40130252,0.400242574,0.36914602,0.365461828,0.423236472,-0.379110308,0.136244568,0.241935497,0.365344461,-0.435644994,-0.746418118
PATH,0.562376238,0.443213296,0,0,0,0.740741953,0.934943098,7.83870213,119.4310065,0.409945393,0.366391227,0.391566219,0.423236472,-0.495164425,0.230567716,0.145161291,0.40709811,-0.263421303,-0.836567976
PATH,0.807920792,0.432132964,0,0,0,0.074075495,1.514197544,4.387092176,16.40927279,0.44471397,0.404958658,0.441767009,0.434301543,-0.502901292,0.342358096,-0.104838751,0.442588699,-0.261062022,-0.368773082
PATH,0.594059406,0.432132964,0,0,0,1.000001253,3.229105335,5.999993421,50.81124277,0.44309683,0.418732799,0.423694719,0.439833991,-0.371373232,0.255021904,-0.040322541,0.425887254,-0.364047345,-0.538965767
PATH,0.166336634,0.454293629,0,0,0,0.148148924,0.03048778,9.419345663,1.231961857,0.409945393,0.380165269,0.375502014,0.431535319,-0.379110308,0.146724939,0.217741937,0.37369524,-0.415543845,-0.54611211
PATH,0.633663366,0.432132964,0,0,0,0.851853596,-0.215950913,5.838704865,52.2702575,0.439862572,0.399449071,0.427710798,0.442600215,-0.502901292,0.289956399,0.016129016,0.427974935,-0.282345339,-0.459780688
PATH,-0.665346535,0.476454294,0,0,0,0.74074222,4.989743561,8.709669627,12.5157708,0.308874094,0.2754821,0.273092369,0.331950255,-0.294003867,0.048908281,0.35483872,0.267223417,-0.397257466,-0.670410494
PATH,0.514851485,0.443213296,0,0,0,0.222224153,-0.162598841,6.354832311,35.96779996,0.489185366,0.440771296,0.48594378,0.489626523,-0.626692555,0.380786101,-0.064516137,0.488517785,-0.288124405,-0.536365871
PATH,1.005940594,0.421052632,0,0,0,1.148149711,5.525821207,0.419355357,1.517267533,0.485951086,0.432506841,0.530120443,0.426002796,-0.665377238,0.625327602,-0.5887096,0.534446758,-0.082364732,-0.098212876
PATH,0.586138614,0.432132964,0,0,0,0.555556615,0.668177698,5.258059092,49.3562221,0.432585376,0.404958658,0.421686707,0.420470323,-0.386847244,0.289956399,-0.104838751,0.423799555,-0.314765626,-0.42370472
PATH,0.475247525,0.443213296,0,0,0,0.925926491,4.336809994,6.935476921,4.738895128,0.447948229,0.415977906,0.425702768,0.456431585,-0.44100573,0.244541533,0.056451629,0.425887254,-0.350737663,-0.441328683
PATH,0.546534653,0.443213296,0,0,0,0.555556615,2.16205313,7.258057519,84.21957732,0.429351096,0.380165269,0.421686707,0.434301543,-0.564796923,0.303930185,0.048387121,0.425887254,-0.300019325,-0.709676119
PATH,0.221782178,0.454293629,0,0,0,0.888890077,7.764085453,7.290315811,26.17133375,0.436628292,0.391184616,0.425702768,0.442600215,-0.541586044,0.293449814,0.048387121,0.425887254,-0.30363696,-0.532785555
PATH,0.522772277,0.443213296,0,0,0,0.148149991,0.213410791,5.935478579,39.40595698,0.47058819,0.42424246,0.467871491,0.467496481,-0.588007803,0.366812283,-0.072580646,0.469728641,-0.293315873,-0.544411227
PATH,0.934653465,0.421052632,0,0,0,0.370371677,0.060973742,2.612900052,1.970563022,0.512633919,0.451790643,0.552208792,0.467496481,-0.758220615,0.625327602,-0.491935575,0.557411263,-0.089849832,-0.177224062
PATH,1.053465347,0.409972299,0,0,0,1.518520054,4.601035546,7.774186126,82.89206083,0.326662635,0.289256191,0.333333273,0.295988993,-0.348162492,0.286462953,-0.137096783,0.329853834,-0.314220724,-0.424292234
PATH,0.459405941,0.443213296,0,0,0,0.444445905,0.325197717,7.322574103,2.699070344,0.406711113,0.371900839,0.387550141,0.412171501,-0.41779506,0.223580854,0.080645154,0.386221267,-0.334564535,-0.463352013
PATH,0.467326733,0.443213296,0,0,0,1.222222739,3.381545607,6.677414069,4.593183796,0.432585376,0.396694228,0.411646593,0.442600215,-0.456479742,0.237554577,0.088709662,0.411273528,-0.328866357,-0.453995951
PATH,1.053465347,0.409972299,0,0,0,1.518520054,4.601035546,7.774186126,82.89206083,0.326662635,0.289256191,0.333333273,0.295988993,-0.348162492,0.286462953,-0.137096783,0.329853834,-0.314220724,-0.424292234
PATH,0.554455446,0.443213296,0,0,0,0.888890544,0.72153097,7.387090106,114.7037574,0.421265417,0.377410475,0.403614418,0.434301543,-0.510638229,0.244541533,0.129032275,0.413361208,-0.301378151,-0.807743201
PATH,0.126732673,0.454293629,0,0,0,0.111112043,-0.033027354,10.1290217,2.48659979,0.3848797,0.349862293,0.357429725,0.40110653,-0.394584111,0.160698756,0.20161292,0.354906095,-0.353517166,-0.550081961
PATH,1.021782178,0.421052632,0,0,0,0.555557081,0.24135838,0.064516061,0.956716695,0.461693985,0.415977906,0.497991925,0.403872779,-0.57253379,0.562445503,-0.540322624,0.501043831,-0.109370983,-0.079790415
PATH,0.586138614,0.432132964,0,0,0,0.555556615,0.668177698,5.258059092,49.3562221,0.432585376,0.404958658,0.421686707,0.420470323,-0.386847244,0.289956399,-0.104838751,0.423799555,-0.314765626,-0.42370472
WINDOW,0.41980198,-0.110803324,0,0,0,0.74074162,0.111785966,-0.451612546,-0.103673608,0.21750557,0.112947599,0.287148598,0.163208841,-0.789168222,0.517030574,-0.209677429,0.2818372,0.274097902,-0.308523957
WINDOW,0.522772277,0.144044321,0,0,0,1.333334916,1.117867652,-0.354838018,-0.279730218,0.104305655,0.013774042,0.166666646,0.041493735,-0.541586044,0.377292591,-0.145161291,0.156576214,0.310104174,-0.255879592
WINDOW,0.324752475,-0.310249307,0,0,0,5.555559415,26.36130822,-0.516128282,-0.403172483,-0.137457049,-0.223140528,-0.072289157,-0.218533896,-0.224371368,0.174672479,-0.008064508,-0.091858002,0.879494926,-0.1447199
WINDOW,0.403960396,0.177285319,0,0,0,0.777779167,6.338811985,3.709674141,26.57808551,-0.206994138,-0.283746604,-0.154618519,-0.282157698,-0.069632498,0.045414835,0.129032275,-0.177453038,0.940822136,-0.19183499
WINDOW,0.902970297,-0.376731302,0,0,0,-0.629628643,-0.541148735,-0.580644437,-0.50030754,-0.205376998,-0.300275531,-0.120481971,-0.307053939,-0.224371368,0.216593899,-0.104838751,-0.141962431,1.044721229,-0.13495905
WINDOW,0.934653465,-0.32132964,0,0,0,1.444445825,8.686332364,-0.225806128,-0.069271559,-0.15847987,-0.242424281,-0.088353416,-0.24896266,-0.185686616,0.181659434,-0.064516137,-0.108559466,0.791003606,-0.136269916
WINDOW,0.918811881,-0.343490305,0,0,0,-0.444443659,-0.558932991,-0.483870507,-0.433527285,-0.207802686,-0.300275531,-0.128514055,-0.304287715,-0.201160559,0.185152849,-0.056451629,-0.150313115,1.016082741,-0.152450866
WINDOW,0.64950495,0.121883657,0,0,0,-0.777776961,-0.551311188,-0.774192673,-0.524591256,-0.46007681,-0.487603355,-0.469879543,-0.508990341,0.634429436,-0.506550216,0.669354841,-0.505219196,2.447908548,-0.067068554
WINDOW,0.522772277,0.132963989,0,0.11111111,0,1.148149577,0.83077894,-0.193547778,-0.330321691,0.109965624,0.01652891,0.174698748,0.047026283,-0.57253379,0.394759792,-0.153225799,0.164926917,0.323891776,-0.263063989
WINDOW,0.499009901,-0.343490305,0,0,0,-0.037036081,-0.307412792,-0.612902264,-0.482094635,0.052557107,-0.04683196,0.128514055,-0.022130042,-0.557060057,0.401746716,-0.185483832,0.116910264,0.45017147,-0.24052813
WINDOW,0.934653465,-0.132963989,0,0,0,-0.666665658,-0.528445693,-0.709676542,-0.524591245,-0.266828365,-0.336088201,-0.214859459,-0.351313986,0.061895562,-0.010480308,0.120967767,-0.240083494,0.961945245,-0.108607644
WINDOW,0.902970297,-0.398891967,0,0,0,-0.666665778,-0.558933007,-0.677418546,-0.506378438,-0.203759858,-0.294765885,-0.120481971,-0.307053939,-0.193423622,0.209607037,-0.120967767,-0.141962431,1.00223466,-0.108427649
WINDOW,0.633663366,0.121883657,0,0,0,-0.444443505,-0.406496733,-0.709676606,-0.500307532,-0.456842527,-0.479338892,-0.469879543,-0.506224089,0.67311416,-0.520524014,0.661290333,-0.505219196,2.302832593,0.086003223
WINDOW,0.364356436,0.144044321,0,0,0,-0.444443345,-0.497958505,-0.483870234,-0.457811023,0.207802686,0.107437987,0.277108393,0.149377596,-0.742746603,0.506550329,-0.233870953,0.27139874,0.266640535,-0.281274341
WINDOW,0.356435644,-0.132963989,0,0,0.11111111,-0.444443345,-0.406497021,0.387096717,0.713880028,0.166565614,0.082644598,0.228915616,0.099585064,-0.557060057,0.433187766,-0.258064477,0.22129435,0.22233559,-0.207761602
WINDOW,0.926732673,-0.398891967,0,0,0,-0.555554928,-0.551311226,-0.645160719,-0.516496729,-0.211036988,-0.300275531,-0.132530133,-0.309820213,-0.170212743,0.178165988,-0.072580646,-0.154488495,0.996651917,-0.121607446
WINDOW,0.41980198,-0.077562327,0,0,0,0.777778901,1.765720426,1.290321286,6.161531617,0.170608464,0.085399391,0.222891525,0.118948782,-0.57253379,0.384279547,-0.129032275,0.215031308,0.181866344,-0.26658891
WINDOW,0.348514851,-0.033240997,0,0,0,-0.148147257,0.508121928,-5.81E-08,-0.08748438,0.170608464,0.08815421,0.226907658,0.110650085,-0.54932312,0.405240257,-0.20161292,0.219206744,0.198396824,-0.217015543
WINDOW,0.712871287,-0.166204986,0,0.11111111,0,0.851853329,0.973052686,0.354838657,0.999213352,-0.107539936,-0.195592321,-0.036144579,-0.19363763,-0.278529993,0.234061131,-0.088709662,-0.054279714,0.674161977,-0.171546744
WINDOW,0.776237624,0.121883657,0,0,0,-0.296295315,-0.365846659,-0.580644344,-0.524591243,-0.257934116,-0.333333375,-0.200803212,-0.343015238,0,0.024454188,0.104838751,-0.225469692,0.987902588,-0.138276679
WINDOW,0.41980198,-0.099722992,0,0,0,0.814815782,0.121948411,-0.258064304,-0.03082228,0.220739872,0.118457285,0.289156646,0.165975065,-0.773694419,0.513537159,-0.217741937,0.283924899,0.260258947,-0.298938927
WINDOW,0.38019802,0.166204986,0,0,0,0.148149657,-0.243898255,4.06451274,26.81889717,0.080048532,-0.024793389,0.158634543,0.008298772,-0.634429422,0.440174753,-0.193548412,0.14822551,0.4994423,-0.257560565
WINDOW,1.021782178,-0.387811634,0,0,0,-0.370369523,-0.406496713,-0.483870507,-0.336392367,-0.229634099,-0.322314097,-0.148594411,-0.329183974,-0.177949749,0.174672479,-0.056451629,-0.171189978,1.113481208,-0.138073402
WINDOW,0.982178218,0.077562327,0,0,0,-0.851851063,-0.571636033,-0.83870874,-0.540780416,-0.473013943,-0.487603355,-0.502008057,-0.508990341,0.758220546,-0.618340615,0.798387101,-0.538622119,-1.469146173,3.295832925
WINDOW,0.918811881,-0.432132964,0,0,0,-0.370369343,-0.284547698,2.548384919,10.89078426,-0.257125524,-0.338843019,-0.19477914,-0.343015238,-0.054158625,0.052401791,0.09677417,-0.219206669,1.181059019,-0.156763849
WINDOW,0.720792079,-0.310249307,0,0,0,0.296297381,1.056891818,-0.129032007,-0.014633358,-0.131797037,-0.225895371,-0.052208838,-0.224066394,-0.301740803,0.255021904,-0.112903186,-0.070981178,0.789660879,-0.171551079
WINDOW,0.411881188,-0.354570637,0,0,0,-0.407406424,-0.388712645,-0.354838599,-0.352581497,0.040428535,-0.057851258,0.120481953,-0.04149376,-0.533849108,0.412227181,-0.233870953,0.10855956,0.476528548,-0.208442405
WINDOW,0.704950495,-0.088642659,0,0,0,1.13E-06,0.325197511,-0.483870507,-0.506378433,-0.119668508,-0.203856775,-0.050200826,-0.2074689,-0.232108305,0.213100484,-0.088709662,-0.068893516,0.670377319,-0.142959286
WINDOW,0.95049505,0.144044321,0,0,0,-0.703702839,-0.551311194,-0.741934637,-0.498283879,-0.46977966,-0.487603355,-0.493975929,-0.508990341,0.727272768,-0.590393015,0.766129036,-0.530271388,-0.16346124,-0.067068554
WINDOW,0.998019802,-0.332409972,0,0,0,-0.259258274,-0.215951393,-0.580644535,-0.476023742,-0.209419848,-0.300275531,-0.130522121,-0.307053939,-0.185686616,0.181659434,-0.064516137,-0.152400834,1.006929094,-0.136844424
WINDOW,0.514851485,-0.36565097,0,0,0,-0.444443345,-0.436983903,-0.225806012,-0.38495975,0.021831402,-0.079889829,0.104417675,-0.060857553,-0.541586044,0.408733703,-0.217741937,0.091858078,0.526445143,-0.217605947
WINDOW,0.910891089,-0.077562327,0,0,0,2.074076069,1.941023104,-0.580644622,-0.500307636,-0.15120274,-0.223140528,-0.100401651,-0.226832668,-0.092843308,0.087336286,0.056451629,-0.121085606,0.619137151,-0.158960883
CEMENT,0.538613861,-0.476454294,0,0,0,0.962964706,1.026404449,-0.064515539,-0.127956821,0.430968236,0.454545437,0.395582334,0.40110653,0.046421689,0.160698756,-0.258064477,0.394572064,-0.429032614,0.109253443
CEMENT,0.546534653,-0.454293629,0,0,0,-0.037036481,-0.124489494,0.225806418,-0.352582398,0.464119673,0.490358074,0.429718882,0.431535319,0.030947746,0.195633251,-0.322580687,0.430062672,-0.42230805,0.131991616
CEMENT,0.467326733,0.011080332,0,0.11111111,0,0.296296981,0.873967607,-0.193547952,-0.257470298,0.781887983,0.815427027,0.736947854,0.769017947,-0.270793057,0.426200841,-0.540322624,0.749478178,-0.485206313,0.049973659
CEMENT,0.522772277,-0.465373961,0,0,0,0.037037748,-0.083839646,-0.064515887,-0.152242034,0.411562599,0.44903585,0.359437755,0.390041459,0.185686686,0.055895237,-0.161290307,0.356993776,-0.510526624,0.17650665
CEMENT,0.435643564,-0.243767313,0,0,0,0.444445505,-0.040649059,2.90E-07,-0.184619221,0.735799469,0.760330538,0.706827311,0.708160469,-0.294003867,0.468122356,-0.61290327,0.718162876,-0.416944897,0.074559634
CEMENT,0.926732673,-0.265927978,0,0,0,0.037038614,0.312493607,-0.096774237,-0.214973149,0.680816662,0.691460081,0.666666709,0.644536617,-0.348162492,0.496069864,-0.620967705,0.676409264,-0.352356111,0.043115855
CEMENT,0.776237624,0.04432133,0,0,0,-0.592591429,-0.528445713,7.322572942,23.7045317,0.316959751,0.344352631,0.275100381,0.287690171,0.208897495,0.024454188,-0.112903186,0.269311078,-0.456945037,0.177340473
CEMENT,0.76039604,-0.498614958,0,0,0,0.185186205,1.30841127,0.129032239,-0.249375586,0.405093951,0.435261634,0.369477852,0.367911417,0.13152806,0.136244568,-0.290322582,0.367432123,-0.414707044,0.193578584
CEMENT,0.64950495,-0.022160665,0,0,0,1.370371663,2.111241832,1.645160002,4.520355176,0.605619539,0.625344368,0.570281082,0.586445363,-0.185686616,0.317904002,-0.379032171,0.576200407,-0.437133083,0.027910187
CEMENT,0.633663366,0.033240997,0,0,0,-0.185184138,-0.266763699,4.935479076,56.1475756,0.461693985,0.482093619,0.43373496,0.426002796,-0.015473873,0.227074301,-0.346774212,0.434238052,-0.409042239,0.127812226
CEMENT,0.38019802,-0.221606648,0,0,0,-0.185184138,-0.327738423,-0.322579959,-0.378889287,0.798059384,0.837465524,0.757028155,0.77455052,-0.239845241,0.461135368,-0.65322581,0.770354984,-0.451652195,0.107645528
CEMENT,0.617821782,-0.022160665,0,0,0,1.48148304,2.225569019,3.999996156,28.93968678,0.38568827,0.391184616,0.361445803,0.356846521,-0.054158625,0.178165988,-0.193548412,0.359081475,-0.40076323,0.009429762
BRICKFACE,-0.784158416,-0.066481994,0,0,0,-0.592591796,-0.497958482,-0.645160585,-0.467929208,-0.350111175,-0.319559274,-0.375502032,-0.431535289,0.998065815,-0.489082971,0.25000002,-0.400835059,0.784714736,1.530203321
BRICKFACE,0.205940594,-0.121883657,0,0,0,-0.592591676,-0.467471258,-0.580644437,-0.476023775,-0.349302607,-0.31404963,-0.375502032,-0.434301543,1.036750539,-0.492576418,0.217741937,-0.400835059,0.846890185,1.623636929
BRICKFACE,-0.736633663,0.099722992,0,0,0,-0.703702899,-0.52082395,-0.387096293,-0.427456374,-0.359814029,-0.322314097,-0.393574322,-0.437067797,1.067698334,-0.541484718,0.29838709,-0.413361161,0.74844559,1.891450738
BRICKFACE,-0.166336634,0.022160665,0,0,0,-0.666665878,-0.528445761,-0.258064164,-0.297943094,-0.318576906,-0.283746604,-0.343373514,-0.403872772,0.998065815,-0.457641922,0.177419396,-0.369519822,0.611486751,1.437945061
BRICKFACE,0.451485149,0,0,0,0,-0.481480586,-0.490336715,-0.387096368,-0.476023795,-0.345259746,-0.305785163,-0.377510063,-0.426002789,1.067698334,-0.520524014,0.25000002,-0.398747375,0.68367948,1.782397312
BRICKFACE,0.752475248,0.04432133,0,0,0,-0.481480586,-0.429362122,-0.516128375,-0.500307592,-0.365474025,-0.327823729,-0.397590387,-0.445366549,1.075435243,-0.537991265,0.282258074,-0.415448846,0.924609447,1.886527666
BRICKFACE,0.633663366,0.144044321,0,0,0,-0.481480586,-0.36838766,-0.322580133,-0.500307573,-0.352536889,-0.311294812,-0.385542188,-0.434301543,1.090909143,-0.531004369,0.25000002,-0.398747375,0.878841404,1.863290725
BRICKFACE,-0.102970297,0.011080332,0,0,0,-0.444443439,-0.406496713,-0.451612285,-0.395078001,-0.325854043,-0.283746604,-0.357429743,-0.409405277,1.067698334,-0.49956332,0.20161292,-0.379958225,0.585235042,1.713079812
BRICKFACE,-0.356435644,0.144044321,0,0,0,-0.555554615,-0.490336674,-0.354838251,-0.474000158,-0.363856879,-0.316804448,-0.403614478,-0.442600298,1.152804691,-0.576419214,0.290322582,-0.409185791,0.934972015,2.184666168
BRICKFACE,-0.443564356,0.232686981,0,0,0,-0.62962871,-0.480174243,-0.580644437,-0.500307524,-0.363048309,-0.325068921,-0.395582352,-0.442600298,1.075435243,-0.537991265,0.282258074,-0.413361161,0.862434037,1.838824645
BRICKFACE,-0.007920792,0.155124654,0,0,0,-0.444443465,-0.284547527,-0.258064071,-0.297943094,-0.336365476,-0.294765885,-0.371485967,-0.414937783,1.075435243,-0.52751092,0.258064499,-0.388308966,0.605096586,1.811222585
BRICKFACE,0.926732673,-0.04432133,0,0,0,-0.62962881,-0.449687012,-0.387096293,-0.500307505,-0.363856879,-0.333333375,-0.389558256,-0.445366549,1.013539709,-0.503056766,0.266129022,-0.413361161,0.947925166,1.614382185
BRICKFACE,0.198019802,0.199445983,0,0,0,-0.148146991,-0.254060295,-0.258064071,-0.225091886,-0.334748325,-0.292011059,-0.369477933,-0.414937783,1.083172193,-0.524017467,0.241935497,-0.384133605,0.634378802,1.83585217
BRICKFACE,-0.665346535,0.04432133,0,0,0,-0.592591642,-0.528445734,-0.580644437,-0.403172582,-0.346876893,-0.30303034,-0.379518098,-0.431535289,1.106383037,-0.524017467,0.217741937,-0.398747375,0.808030456,1.857464369
BRICKFACE,0.942574257,0.254847645,0,0,0,-0.592591656,-0.467471175,-0.5483864,-0.474000141,-0.384071145,-0.355371941,-0.411646611,-0.461964063,1.021276645,-0.531004369,0.322580666,-0.436325663,1.098700789,1.755218619
BRICKFACE,-0.728712871,-0.121883657,0,0,0,-0.592591736,-0.406496788,-0.483870374,-0.457810974,-0.354962602,-0.316804448,-0.387550222,-0.434301543,1.067698334,-0.531004369,0.274193544,-0.409185791,0.740673684,1.85417068
BRICKFACE,-0.657425743,0.265927978,0,0,0,-0.518517667,-0.487796099,-0.451612314,-0.395078001,-0.361431169,-0.347107487,-0.379518098,-0.437067797,0.874274705,-0.461135368,0.314516143,-0.409185791,0.769170923,1.275329198
BRICKFACE,-0.697029703,-0.055401662,0,0,0,-0.5185176,-0.48779612,-0.25806413,-0.370794301,-0.33232261,-0.305785163,-0.353413683,-0.414937783,0.94390721,-0.450655013,0.217741937,-0.384133605,0.640502099,1.315634172
BRICKFACE,-0.483168317,0.099722992,0,0,0,-0.62962875,-0.510661534,-0.645160585,-0.492212957,-0.359005452,-0.308539986,-0.403614478,-0.434301543,1.176015536,-0.597379914,0.314516143,-0.402922743,0.808030456,2.298356487
BRICKFACE,-0.776237624,0.27700831,0,0,0,-0.62962873,-0.480174243,-0.419354341,-0.312108728,-0.372751156,-0.38567498,-0.367469899,-0.453665304,0.657640273,-0.349344988,0.282258074,-0.394572017,1.266700329,0.788176542
BRICKFACE,-0.728712871,-0.121883657,0,0,0,-0.592591736,-0.406496788,-0.483870374,-0.457810974,-0.354962602,-0.316804448,-0.387550222,-0.434301543,1.067698334,-0.531004369,0.274193544,-0.409185791,0.740673684,1.85417068
BRICKFACE,-0.110891089,0.077562327,0,0,0,-0.481480493,-0.185463853,-0.322580191,-0.063200178,-0.327471194,-0.278236943,-0.365461876,-0.409405277,1.129593882,-0.534497816,0.217741937,-0.379958225,0.609068949,1.94080355
BRICKFACE,-0.720792079,0.022160665,0,0,0,-0.444443505,-0.497958523,-0.483870432,-0.482094689,-0.342025466,-0.30303034,-0.371485967,-0.426002789,1.059961383,-0.503056766,0.217741937,-0.392484333,0.770034242,1.70963829
BRICKFACE,-0.704950495,-0.099722992,0,0,0,-0.51851756,-0.518283399,-0.677418546,-0.457810974,-0.338791186,-0.308539986,-0.361445809,-0.423236537,0.982591935,-0.464628815,0.209677429,-0.390396647,0.738083061,1.408445102
BRICKFACE,0.76039604,0.254847645,0,0,0,-0.48148052,-0.459849443,-0.419354341,-0.506378449,-0.357388318,-0.330578552,-0.383534166,-0.434301543,0.974854991,-0.49956332,0.29838709,-0.40709811,0.740673684,1.57942633
BRICKFACE,-0.736633663,-0.110803324,0,0,0,-0.370369443,-0.28454778,-0.516128433,-0.451740051,-0.343642612,-0.311294812,-0.371485967,-0.423236537,1.005802765,-0.49606987,0.258064499,-0.396659702,0.662090789,1.596592196
BRICKFACE,0.491089109,-0.121883657,0,0,0,-0.407406424,-0.358225236,-0.225806128,-0.263541132,-0.348494026,-0.316804448,-0.375502032,-0.428769038,1.005802765,-0.49606987,0.258064499,-0.400835059,0.74844559,1.585692125
BRICKFACE,0.261386139,0.066481994,0,0,0,-0.5185176,-0.365846968,-0.645160585,-0.516496687,-0.342834036,-0.305785163,-0.371485967,-0.426002789,1.044487476,-0.49956332,0.225806445,-0.394572017,0.738946693,1.68205142
BRICKFACE,-0.031683168,0.27700831,0,0,0,-0.444443505,-0.497958523,-0.387096223,-0.233186478,-0.32504548,-0.352617118,-0.303212875,-0.412171531,0.479690552,-0.220087313,0.169354815,-0.331941534,1.05217558,0.432305637
BRICKFACE,-0.198019802,-0.077562327,0,0,0,-0.592591676,-0.467471237,-0.645160533,-0.443645481,-0.32504548,-0.294765885,-0.347389592,-0.409405277,0.967118041,-0.450655013,0.193548412,-0.375782864,0.640502099,1.352401701
BRICKFACE,-0.681188119,0.110803324,0,0,0,-0.5185177,-0.518283248,-0.709676641,-0.451740068,-0.35577117,-0.311294812,-0.391566292,-0.437067797,1.121856931,-0.548471614,0.258064499,-0.40501043,0.854662091,1.997838612
BRICKFACE,0.83960396,-0.04432133,0,0,0,-0.814814046,-0.558933032,-0.225806012,-0.48209481,-0.350111175,-0.31404963,-0.381526132,-0.428769038,1.044487476,-0.520524014,0.274193544,-0.40501043,0.668135588,1.753064054
BRICKFACE,-0.847524752,0.132963989,0,0,0,-0.592591736,-0.528445724,-0.612902479,-0.506378425,-0.357388318,-0.319559274,-0.389558256,-0.437067797,1.067698334,-0.531004369,0.274193544,-0.40709811,0.831346332,1.830451573
BRICKFACE,-0.095049505,0.04432133,0,0,0,-0.296295381,-0.426821568,-0.451612389,-0.346510585,-0.313725493,-0.269972488,-0.353413683,-0.38727526,1.067698334,-0.531004369,0.274193544,-0.371607503,0.294737451,1.828774919
BRICKFACE,0.435643564,0.110803324,0,0,0,-0.5185176,-0.487796058,-0.290322189,-0.360676121,-0.347685456,-0.30303034,-0.389558256,-0.420470283,1.114119974,-0.572925767,0.322580666,-0.396659702,0.606823889,2.13008911
BRICKFACE,-0.134653465,0,0,0,0,-0.555554615,-0.551311226,-0.548386493,-0.449716447,-0.333131189,-0.286501398,-0.371485967,-0.412171531,1.114119974,-0.541484718,0.25000002,-0.386221267,0.567964082,1.959726015
BRICKFACE,0.871287129,0.011080332,0,0,0,-0.407406391,-0.510661481,-0.612902479,-0.457810968,-0.346068316,-0.311294812,-0.377510063,-0.423236537,1.029013589,-0.517030565,0.282258074,-0.400835059,0.613732124,1.708770523
